# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2014-10-07 13:11:53 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08116650 Brazos Rv nr Rosharon, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08116650
#    DD parameter statistic   Description
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00060_00003	02_00060_00003_cd
USGS	08116650	1976-06-13	10600	A
USGS	08116650	1976-06-14	10100	A
USGS	08116650	1976-06-15	9240	A
USGS	08116650	1976-06-16	10300	A
USGS	08116650	1976-06-17	9180	A
USGS	08116650	1976-06-18	7070	A
USGS	08116650	1976-06-19	5630	A
USGS	08116650	1976-06-20	4990	A
USGS	08116650	1976-06-21	4640	A
USGS	08116650	1976-06-22	4370	A
USGS	08116650	1976-06-23	3980	A
USGS	08116650	1976-06-24	3660	A
USGS	08116650	1976-06-25	3210	A
USGS	08116650	1976-06-26	3050	A
USGS	08116650	1976-06-27	3530	A
USGS	08116650	1976-06-28	4350	A
USGS	08116650	1976-06-29	6270	A
USGS	08116650	1976-06-30	11300	A
USGS	08116650	1976-07-01	10100	A
USGS	08116650	1976-07-02	8040	A
USGS	08116650	1976-07-03	8180	A
USGS	08116650	1976-07-04	8470	A
USGS	08116650	1976-07-05	8480	A
USGS	08116650	1976-07-06	8730	A
USGS	08116650	1976-07-07	13200	A
USGS	08116650	1976-07-08	25300	A
USGS	08116650	1976-07-09	25900	A
USGS	08116650	1976-07-10	24000	A
USGS	08116650	1976-07-11	22300	A
USGS	08116650	1976-07-12	18400	A
USGS	08116650	1976-07-13	16100	A
USGS	08116650	1976-07-14	15100	A
USGS	08116650	1976-07-15	14800	A
USGS	08116650	1976-07-16	14400	A
USGS	08116650	1976-07-17	14100	A
USGS	08116650	1976-07-18	13000	A
USGS	08116650	1976-07-19	11000	A
USGS	08116650	1976-07-20	10100	A
USGS	08116650	1976-07-21	12400	A
USGS	08116650	1976-07-22	11500	A
USGS	08116650	1976-07-23	8520	A
USGS	08116650	1976-07-24	7110	A
USGS	08116650	1976-07-25	8050	A
USGS	08116650	1976-07-26	9450	A
USGS	08116650	1976-07-27	9760	A
USGS	08116650	1976-07-28	8950	A
USGS	08116650	1976-07-29	7560	A
USGS	08116650	1976-07-30	6800	A
USGS	08116650	1976-07-31	6730	A
USGS	08116650	1976-08-01	6500	A
USGS	08116650	1976-08-02	5990	A
USGS	08116650	1976-08-03	5670	A
USGS	08116650	1976-08-04	5530	A
USGS	08116650	1976-08-05	5250	A
USGS	08116650	1976-08-06	4960	A
USGS	08116650	1976-08-07	4670	A
USGS	08116650	1976-08-08	4170	A
USGS	08116650	1976-08-09	3960	A
USGS	08116650	1976-08-10	3810	A
USGS	08116650	1976-08-11	3030	A
USGS	08116650	1976-08-12	2590	A
USGS	08116650	1976-08-13	2370	A
USGS	08116650	1976-08-14	2250	A
USGS	08116650	1976-08-15	2220	A
USGS	08116650	1976-08-16	2330	A
USGS	08116650	1976-08-17	2300	A
USGS	08116650	1976-08-18	1980	A
USGS	08116650	1976-08-19	1710	A
USGS	08116650	1976-08-20	1710	A
USGS	08116650	1976-08-21	1690	A
USGS	08116650	1976-08-22	1640	A
USGS	08116650	1976-08-23	1610	A
USGS	08116650	1976-08-24	1550	A
USGS	08116650	1976-08-25	1490	A
USGS	08116650	1976-08-26	1470	A
USGS	08116650	1976-08-27	1480	A
USGS	08116650	1976-08-28	1490	A
USGS	08116650	1976-08-29	1540	A
USGS	08116650	1976-08-30	1610	A
USGS	08116650	1976-08-31	1710	A
USGS	08116650	1976-09-01	1600	A
USGS	08116650	1976-09-02	1390	A
USGS	08116650	1976-09-03	1580	A
USGS	08116650	1976-09-04	2450	A
USGS	08116650	1976-09-05	2430	A
USGS	08116650	1976-09-06	2510	A
USGS	08116650	1976-09-07	2890	A
USGS	08116650	1976-09-08	3960	A
USGS	08116650	1976-09-09	4260	A
USGS	08116650	1976-09-10	3740	A
USGS	08116650	1976-09-11	3030	A
USGS	08116650	1976-09-12	2670	A
USGS	08116650	1976-09-13	2250	A
USGS	08116650	1976-09-14	2030	A
USGS	08116650	1976-09-15	2150	A
USGS	08116650	1976-09-16	2190	A
USGS	08116650	1976-09-17	1930	A
USGS	08116650	1976-09-18	1700	A
USGS	08116650	1976-09-19	1630	A
USGS	08116650	1976-09-20	1800	A
USGS	08116650	1976-09-21	1860	A
USGS	08116650	1976-09-22	2000	A
USGS	08116650	1976-09-23	2550	A
USGS	08116650	1976-09-24	2160	A
USGS	08116650	1976-09-25	1870	A
USGS	08116650	1976-09-26	1760	A
USGS	08116650	1976-09-27	1810	A
USGS	08116650	1976-09-28	1860	A
USGS	08116650	1976-09-29	1830	A
USGS	08116650	1976-09-30	2340	A
USGS	08116650	1976-10-01	3140	A
USGS	08116650	1976-10-02	2490	A
USGS	08116650	1976-10-03	2430	A
USGS	08116650	1976-10-04	3570	A
USGS	08116650	1976-10-05	4040	A
USGS	08116650	1976-10-06	3420	A
USGS	08116650	1976-10-07	2820	A
USGS	08116650	1976-10-08	2560	A
USGS	08116650	1976-10-09	3800	A
USGS	08116650	1976-10-10	8580	A
USGS	08116650	1976-10-11	8550	A
USGS	08116650	1976-10-12	7660	A
USGS	08116650	1976-10-13	7210	A
USGS	08116650	1976-10-14	6460	A
USGS	08116650	1976-10-15	5380	A
USGS	08116650	1976-10-16	4730	A
USGS	08116650	1976-10-17	5070	A
USGS	08116650	1976-10-18	6950	A
USGS	08116650	1976-10-19	7300	A
USGS	08116650	1976-10-20	7180	A
USGS	08116650	1976-10-21	6880	A
USGS	08116650	1976-10-22	6610	A
USGS	08116650	1976-10-23	5700	A
USGS	08116650	1976-10-24	4780	A
USGS	08116650	1976-10-25	4560	A
USGS	08116650	1976-10-26	5890	A
USGS	08116650	1976-10-27	7510	A
USGS	08116650	1976-10-28	5980	A
USGS	08116650	1976-10-29	4380	A
USGS	08116650	1976-10-30	3770	A
USGS	08116650	1976-10-31	7430	A
USGS	08116650	1976-11-01	11700	A
USGS	08116650	1976-11-02	12800	A
USGS	08116650	1976-11-03	13500	A
USGS	08116650	1976-11-04	10900	A
USGS	08116650	1976-11-05	8340	A
USGS	08116650	1976-11-06	6740	A
USGS	08116650	1976-11-07	6180	A
USGS	08116650	1976-11-08	6270	A
USGS	08116650	1976-11-09	6020	A
USGS	08116650	1976-11-10	5540	A
USGS	08116650	1976-11-11	5080	A
USGS	08116650	1976-11-12	4810	A
USGS	08116650	1976-11-13	4590	A
USGS	08116650	1976-11-14	4300	A
USGS	08116650	1976-11-15	3830	A
USGS	08116650	1976-11-16	3370	A
USGS	08116650	1976-11-17	3180	A
USGS	08116650	1976-11-18	3240	A
USGS	08116650	1976-11-19	4630	A
USGS	08116650	1976-11-20	5620	A
USGS	08116650	1976-11-21	5760	A
USGS	08116650	1976-11-22	6590	A
USGS	08116650	1976-11-23	6920	A
USGS	08116650	1976-11-24	7450	A
USGS	08116650	1976-11-25	7400	A
USGS	08116650	1976-11-26	6660	A
USGS	08116650	1976-11-27	5680	A
USGS	08116650	1976-11-28	5070	A
USGS	08116650	1976-11-29	4910	A
USGS	08116650	1976-11-30	6010	A
USGS	08116650	1976-12-01	7840	A
USGS	08116650	1976-12-02	6890	A
USGS	08116650	1976-12-03	5470	A
USGS	08116650	1976-12-04	4900	A
USGS	08116650	1976-12-05	4730	A
USGS	08116650	1976-12-06	4940	A
USGS	08116650	1976-12-07	10700	A
USGS	08116650	1976-12-08	25000	A
USGS	08116650	1976-12-09	22300	A
USGS	08116650	1976-12-10	16500	A
USGS	08116650	1976-12-11	14800	A
USGS	08116650	1976-12-12	18500	A
USGS	08116650	1976-12-13	30800	A
USGS	08116650	1976-12-14	39500	A
USGS	08116650	1976-12-15	42500	A
USGS	08116650	1976-12-16	37500	A
USGS	08116650	1976-12-17	30900	A
USGS	08116650	1976-12-18	28600	A
USGS	08116650	1976-12-19	27400	A
USGS	08116650	1976-12-20	28400	A
USGS	08116650	1976-12-21	30100	A
USGS	08116650	1976-12-22	26400	A
USGS	08116650	1976-12-23	21700	A
USGS	08116650	1976-12-24	18600	A
USGS	08116650	1976-12-25	16500	A
USGS	08116650	1976-12-26	14400	A
USGS	08116650	1976-12-27	12200	A
USGS	08116650	1976-12-28	10200	A
USGS	08116650	1976-12-29	8360	A
USGS	08116650	1976-12-30	7120	A
USGS	08116650	1976-12-31	6450	A
USGS	08116650	1977-01-01	6260	A
USGS	08116650	1977-01-02	6250	A
USGS	08116650	1977-01-03	6360	A
USGS	08116650	1977-01-04	6340	A
USGS	08116650	1977-01-05	6610	A
USGS	08116650	1977-01-06	7050	A
USGS	08116650	1977-01-07	6750	A
USGS	08116650	1977-01-08	5970	A
USGS	08116650	1977-01-09	5890	A
USGS	08116650	1977-01-10	5590	A
USGS	08116650	1977-01-11	5430	A
USGS	08116650	1977-01-12	5670	A
USGS	08116650	1977-01-13	5430	A
USGS	08116650	1977-01-14	5120	A
USGS	08116650	1977-01-15	7340	A
USGS	08116650	1977-01-16	8950	A
USGS	08116650	1977-01-17	7830	A
USGS	08116650	1977-01-18	7600	A
USGS	08116650	1977-01-19	8060	A
USGS	08116650	1977-01-20	7790	A
USGS	08116650	1977-01-21	6950	A
USGS	08116650	1977-01-22	6090	A
USGS	08116650	1977-01-23	5420	A
USGS	08116650	1977-01-24	4850	A
USGS	08116650	1977-01-25	4700	A
USGS	08116650	1977-01-26	5160	A
USGS	08116650	1977-01-27	5950	A
USGS	08116650	1977-01-28	6540	A
USGS	08116650	1977-01-29	6620	A
USGS	08116650	1977-01-30	6370	A
USGS	08116650	1977-01-31	6270	A
USGS	08116650	1977-02-01	6100	A
USGS	08116650	1977-02-02	5910	A
USGS	08116650	1977-02-03	5630	A
USGS	08116650	1977-02-04	7020	A
USGS	08116650	1977-02-05	12400	A
USGS	08116650	1977-02-06	11100	A
USGS	08116650	1977-02-07	8290	A
USGS	08116650	1977-02-08	7180	A
USGS	08116650	1977-02-09	6730	A
USGS	08116650	1977-02-10	6470	A
USGS	08116650	1977-02-11	9980	A
USGS	08116650	1977-02-12	17300	A
USGS	08116650	1977-02-13	31200	A
USGS	08116650	1977-02-14	42500	A
USGS	08116650	1977-02-15	50100	A
USGS	08116650	1977-02-16	52200	A
USGS	08116650	1977-02-17	41400	A
USGS	08116650	1977-02-18	27500	A
USGS	08116650	1977-02-19	22700	A
USGS	08116650	1977-02-20	23000	A
USGS	08116650	1977-02-21	23400	A
USGS	08116650	1977-02-22	21800	A
USGS	08116650	1977-02-23	20000	A
USGS	08116650	1977-02-24	18500	A
USGS	08116650	1977-02-25	16900	A
USGS	08116650	1977-02-26	15100	A
USGS	08116650	1977-02-27	13000	A
USGS	08116650	1977-02-28	11200	A
USGS	08116650	1977-03-01	10000	A
USGS	08116650	1977-03-02	9190	A
USGS	08116650	1977-03-03	8560	A
USGS	08116650	1977-03-04	8090	A
USGS	08116650	1977-03-05	7900	A
USGS	08116650	1977-03-06	8320	A
USGS	08116650	1977-03-07	9270	A
USGS	08116650	1977-03-08	11700	A
USGS	08116650	1977-03-09	12400	A
USGS	08116650	1977-03-10	11500	A
USGS	08116650	1977-03-11	10300	A
USGS	08116650	1977-03-12	9280	A
USGS	08116650	1977-03-13	8790	A
USGS	08116650	1977-03-14	8850	A
USGS	08116650	1977-03-15	8920	A
USGS	08116650	1977-03-16	8900	A
USGS	08116650	1977-03-17	8880	A
USGS	08116650	1977-03-18	8570	A
USGS	08116650	1977-03-19	8090	A
USGS	08116650	1977-03-20	7490	A
USGS	08116650	1977-03-21	6650	A
USGS	08116650	1977-03-22	5790	A
USGS	08116650	1977-03-23	5270	A
USGS	08116650	1977-03-24	5210	A
USGS	08116650	1977-03-25	4960	A
USGS	08116650	1977-03-26	4380	A
USGS	08116650	1977-03-27	3940	A
USGS	08116650	1977-03-28	3780	A
USGS	08116650	1977-03-29	3630	A
USGS	08116650	1977-03-30	3660	A
USGS	08116650	1977-03-31	3940	A
USGS	08116650	1977-04-01	11500	A
USGS	08116650	1977-04-02	19400	A
USGS	08116650	1977-04-03	24900	A
USGS	08116650	1977-04-04	26900	A
USGS	08116650	1977-04-05	27000	A
USGS	08116650	1977-04-06	24800	A
USGS	08116650	1977-04-07	20600	A
USGS	08116650	1977-04-08	17200	A
USGS	08116650	1977-04-09	15300	A
USGS	08116650	1977-04-10	14000	A
USGS	08116650	1977-04-11	12200	A
USGS	08116650	1977-04-12	10400	A
USGS	08116650	1977-04-13	9150	A
USGS	08116650	1977-04-14	8260	A
USGS	08116650	1977-04-15	7740	A
USGS	08116650	1977-04-16	7420	A
USGS	08116650	1977-04-17	7460	A
USGS	08116650	1977-04-18	23700	A
USGS	08116650	1977-04-19	43000	A
USGS	08116650	1977-04-20	53000	A
USGS	08116650	1977-04-21	64500	A
USGS	08116650	1977-04-22	70800	A
USGS	08116650	1977-04-23	72800	A
USGS	08116650	1977-04-24	72400	A
USGS	08116650	1977-04-25	69900	A
USGS	08116650	1977-04-26	62700	A
USGS	08116650	1977-04-27	52300	A
USGS	08116650	1977-04-28	42300	A
USGS	08116650	1977-04-29	36500	A
USGS	08116650	1977-04-30	33500	A
USGS	08116650	1977-05-01	31700	A
USGS	08116650	1977-05-02	30700	A
USGS	08116650	1977-05-03	31300	A
USGS	08116650	1977-05-04	34000	A
USGS	08116650	1977-05-05	30700	A
USGS	08116650	1977-05-06	25700	A
USGS	08116650	1977-05-07	25500	A
USGS	08116650	1977-05-08	24800	A
USGS	08116650	1977-05-09	22900	A
USGS	08116650	1977-05-10	21700	A
USGS	08116650	1977-05-11	20800	A
USGS	08116650	1977-05-12	20100	A
USGS	08116650	1977-05-13	21200	A
USGS	08116650	1977-05-14	20200	A
USGS	08116650	1977-05-15	18500	A
USGS	08116650	1977-05-16	17500	A
USGS	08116650	1977-05-17	16700	A
USGS	08116650	1977-05-18	15700	A
USGS	08116650	1977-05-19	14500	A
USGS	08116650	1977-05-20	14100	A
USGS	08116650	1977-05-21	14000	A
USGS	08116650	1977-05-22	14100	A
USGS	08116650	1977-05-23	13300	A
USGS	08116650	1977-05-24	12300	A
USGS	08116650	1977-05-25	12000	A
USGS	08116650	1977-05-26	11800	A
USGS	08116650	1977-05-27	11500	A
USGS	08116650	1977-05-28	11200	A
USGS	08116650	1977-05-29	10900	A
USGS	08116650	1977-05-30	10700	A
USGS	08116650	1977-05-31	10500	A
USGS	08116650	1977-06-01	10400	A
USGS	08116650	1977-06-02	10200	A
USGS	08116650	1977-06-03	9980	A
USGS	08116650	1977-06-04	9810	A
USGS	08116650	1977-06-05	9500	A
USGS	08116650	1977-06-06	9390	A
USGS	08116650	1977-06-07	9410	A
USGS	08116650	1977-06-08	9350	A
USGS	08116650	1977-06-09	8920	A
USGS	08116650	1977-06-10	8590	A
USGS	08116650	1977-06-11	8470	A
USGS	08116650	1977-06-12	8620	A
USGS	08116650	1977-06-13	8070	A
USGS	08116650	1977-06-14	7490	A
USGS	08116650	1977-06-15	7430	A
USGS	08116650	1977-06-16	7830	A
USGS	08116650	1977-06-17	10300	A
USGS	08116650	1977-06-18	9850	A
USGS	08116650	1977-06-19	7830	A
USGS	08116650	1977-06-20	6690	A
USGS	08116650	1977-06-21	5710	A
USGS	08116650	1977-06-22	5070	A
USGS	08116650	1977-06-23	4720	A
USGS	08116650	1977-06-24	4670	A
USGS	08116650	1977-06-25	4620	A
USGS	08116650	1977-06-26	4540	A
USGS	08116650	1977-06-27	4500	A
USGS	08116650	1977-06-28	4580	A
USGS	08116650	1977-06-29	4290	A
USGS	08116650	1977-06-30	3570	A
USGS	08116650	1977-07-01	3070	A
USGS	08116650	1977-07-02	2840	A
USGS	08116650	1977-07-03	2520	A
USGS	08116650	1977-07-04	2230	A
USGS	08116650	1977-07-05	1990	A
USGS	08116650	1977-07-06	1830	A
USGS	08116650	1977-07-07	1740	A
USGS	08116650	1977-07-08	1620	A
USGS	08116650	1977-07-09	1470	A
USGS	08116650	1977-07-10	1410	A
USGS	08116650	1977-07-11	1210	A
USGS	08116650	1977-07-12	1060	A
USGS	08116650	1977-07-13	1100	A
USGS	08116650	1977-07-14	1140	A
USGS	08116650	1977-07-15	1100	A
USGS	08116650	1977-07-16	1100	A
USGS	08116650	1977-07-17	1130	A
USGS	08116650	1977-07-18	1140	A
USGS	08116650	1977-07-19	1040	A
USGS	08116650	1977-07-20	1020	A
USGS	08116650	1977-07-21	1100	A
USGS	08116650	1977-07-22	1140	A
USGS	08116650	1977-07-23	1160	A
USGS	08116650	1977-07-24	1170	A
USGS	08116650	1977-07-25	1140	A
USGS	08116650	1977-07-26	1140	A
USGS	08116650	1977-07-27	1390	A
USGS	08116650	1977-07-28	1900	A
USGS	08116650	1977-07-29	1720	A
USGS	08116650	1977-07-30	1350	A
USGS	08116650	1977-07-31	1230	A
USGS	08116650	1977-08-01	1320	A
USGS	08116650	1977-08-02	1420	A
USGS	08116650	1977-08-03	1400	A
USGS	08116650	1977-08-04	1290	A
USGS	08116650	1977-08-05	1220	A
USGS	08116650	1977-08-06	1680	A
USGS	08116650	1977-08-07	2080	A
USGS	08116650	1977-08-08	2070	A
USGS	08116650	1977-08-09	1680	A
USGS	08116650	1977-08-10	1320	A
USGS	08116650	1977-08-11	1160	A
USGS	08116650	1977-08-12	1250	A
USGS	08116650	1977-08-13	1280	A
USGS	08116650	1977-08-14	1260	A
USGS	08116650	1977-08-15	1230	A
USGS	08116650	1977-08-16	1260	A
USGS	08116650	1977-08-17	1170	A
USGS	08116650	1977-08-18	1130	A
USGS	08116650	1977-08-19	1120	A
USGS	08116650	1977-08-20	1140	A
USGS	08116650	1977-08-21	1160	A
USGS	08116650	1977-08-22	1130	A
USGS	08116650	1977-08-23	1180	A
USGS	08116650	1977-08-24	1420	A
USGS	08116650	1977-08-25	1570	A
USGS	08116650	1977-08-26	1540	A
USGS	08116650	1977-08-27	1400	A
USGS	08116650	1977-08-28	1240	A
USGS	08116650	1977-08-29	1200	A
USGS	08116650	1977-08-30	1370	A
USGS	08116650	1977-08-31	1670	A
USGS	08116650	1977-09-01	2160	A
USGS	08116650	1977-09-02	2300	A
USGS	08116650	1977-09-03	2340	A
USGS	08116650	1977-09-04	2240	A
USGS	08116650	1977-09-05	2270	A
USGS	08116650	1977-09-06	2470	A
USGS	08116650	1977-09-07	2600	A
USGS	08116650	1977-09-08	2760	A
USGS	08116650	1977-09-09	2330	A
USGS	08116650	1977-09-10	2100	A
USGS	08116650	1977-09-11	1950	A
USGS	08116650	1977-09-12	1780	A
USGS	08116650	1977-09-13	1780	A
USGS	08116650	1977-09-14	2040	A
USGS	08116650	1977-09-15	2060	A
USGS	08116650	1977-09-16	2010	A
USGS	08116650	1977-09-17	1920	A
USGS	08116650	1977-09-18	1820	A
USGS	08116650	1977-09-19	1880	A
USGS	08116650	1977-09-20	1950	A
USGS	08116650	1977-09-21	1950	A
USGS	08116650	1977-09-22	1770	A
USGS	08116650	1977-09-23	1620	A
USGS	08116650	1977-09-24	1560	A
USGS	08116650	1977-09-25	1470	A
USGS	08116650	1977-09-26	1390	A
USGS	08116650	1977-09-27	1380	A
USGS	08116650	1977-09-28	1380	A
USGS	08116650	1977-09-29	1390	A
USGS	08116650	1977-09-30	1370	A
USGS	08116650	1977-10-01	1160	A
USGS	08116650	1977-10-02	1140	A
USGS	08116650	1977-10-03	1210	A
USGS	08116650	1977-10-04	1280	A
USGS	08116650	1977-10-05	1310	A
USGS	08116650	1977-10-06	1320	A
USGS	08116650	1977-10-07	1270	A
USGS	08116650	1977-10-08	1100	A
USGS	08116650	1977-10-09	1070	A
USGS	08116650	1977-10-10	1170	A
USGS	08116650	1977-10-11	1180	A
USGS	08116650	1977-10-12	1020	A
USGS	08116650	1977-10-13	932	A
USGS	08116650	1977-10-14	885	A
USGS	08116650	1977-10-15	834	A
USGS	08116650	1977-10-16	809	A
USGS	08116650	1977-10-17	778	A
USGS	08116650	1977-10-18	778	A
USGS	08116650	1977-10-19	790	A
USGS	08116650	1977-10-20	708	A
USGS	08116650	1977-10-21	708	A
USGS	08116650	1977-10-22	1040	A
USGS	08116650	1977-10-23	1180	A
USGS	08116650	1977-10-24	1120	A
USGS	08116650	1977-10-25	932	A
USGS	08116650	1977-10-26	947	A
USGS	08116650	1977-10-27	973	A
USGS	08116650	1977-10-28	974	A
USGS	08116650	1977-10-29	1080	A
USGS	08116650	1977-10-30	1190	A
USGS	08116650	1977-10-31	1220	A
USGS	08116650	1977-11-01	1150	A
USGS	08116650	1977-11-02	1260	A
USGS	08116650	1977-11-03	1160	A
USGS	08116650	1977-11-04	1020	A
USGS	08116650	1977-11-05	1070	A
USGS	08116650	1977-11-06	1120	A
USGS	08116650	1977-11-07	1090	A
USGS	08116650	1977-11-08	1120	A
USGS	08116650	1977-11-09	1330	A
USGS	08116650	1977-11-10	1330	A
USGS	08116650	1977-11-11	1190	A
USGS	08116650	1977-11-12	1210	A
USGS	08116650	1977-11-13	1140	A
USGS	08116650	1977-11-14	1060	A
USGS	08116650	1977-11-15	1050	A
USGS	08116650	1977-11-16	1040	A
USGS	08116650	1977-11-17	1030	A
USGS	08116650	1977-11-18	863	A
USGS	08116650	1977-11-19	769	A
USGS	08116650	1977-11-20	752	A
USGS	08116650	1977-11-21	748	A
USGS	08116650	1977-11-22	760	A
USGS	08116650	1977-11-23	690	A
USGS	08116650	1977-11-24	596	A
USGS	08116650	1977-11-25	682	A
USGS	08116650	1977-11-26	616	A
USGS	08116650	1977-11-27	601	A
USGS	08116650	1977-11-28	600	A
USGS	08116650	1977-11-29	614	A
USGS	08116650	1977-11-30	654	A
USGS	08116650	1977-12-01	649	A
USGS	08116650	1977-12-02	663	A
USGS	08116650	1977-12-03	707	A
USGS	08116650	1977-12-04	687	A
USGS	08116650	1977-12-05	658	A
USGS	08116650	1977-12-06	619	A
USGS	08116650	1977-12-07	602	A
USGS	08116650	1977-12-08	613	A
USGS	08116650	1977-12-09	599	A
USGS	08116650	1977-12-10	557	A
USGS	08116650	1977-12-11	557	A
USGS	08116650	1977-12-12	557	A
USGS	08116650	1977-12-13	591	A
USGS	08116650	1977-12-14	849	A
USGS	08116650	1977-12-15	798	A
USGS	08116650	1977-12-16	919	A
USGS	08116650	1977-12-17	2780	A
USGS	08116650	1977-12-18	2780	A
USGS	08116650	1977-12-19	2210	A
USGS	08116650	1977-12-20	1790	A
USGS	08116650	1977-12-21	1330	A
USGS	08116650	1977-12-22	1050	A
USGS	08116650	1977-12-23	880	A
USGS	08116650	1977-12-24	779	A
USGS	08116650	1977-12-25	727	A
USGS	08116650	1977-12-26	671	A
USGS	08116650	1977-12-27	643	A
USGS	08116650	1977-12-28	627	A
USGS	08116650	1977-12-29	627	A
USGS	08116650	1977-12-30	637	A
USGS	08116650	1977-12-31	710	A
USGS	08116650	1978-01-01	730	A
USGS	08116650	1978-01-02	738	A
USGS	08116650	1978-01-03	754	A
USGS	08116650	1978-01-04	756	A
USGS	08116650	1978-01-05	646	A
USGS	08116650	1978-01-06	631	A
USGS	08116650	1978-01-07	637	A
USGS	08116650	1978-01-08	675	A
USGS	08116650	1978-01-09	698	A
USGS	08116650	1978-01-10	659	A
USGS	08116650	1978-01-11	676	A
USGS	08116650	1978-01-12	2750	A
USGS	08116650	1978-01-13	2450	A
USGS	08116650	1978-01-14	1750	A
USGS	08116650	1978-01-15	1610	A
USGS	08116650	1978-01-16	1620	A
USGS	08116650	1978-01-17	5640	A
USGS	08116650	1978-01-18	5700	A
USGS	08116650	1978-01-19	10200	A
USGS	08116650	1978-01-20	12500	A
USGS	08116650	1978-01-21	11100	A
USGS	08116650	1978-01-22	7970	A
USGS	08116650	1978-01-23	5830	A
USGS	08116650	1978-01-24	4720	A
USGS	08116650	1978-01-25	4190	A
USGS	08116650	1978-01-26	3620	A
USGS	08116650	1978-01-27	2970	A
USGS	08116650	1978-01-28	2590	A
USGS	08116650	1978-01-29	2170	A
USGS	08116650	1978-01-30	1840	A
USGS	08116650	1978-01-31	1600	A
USGS	08116650	1978-02-01	1500	A
USGS	08116650	1978-02-02	1450	A
USGS	08116650	1978-02-03	1410	A
USGS	08116650	1978-02-04	1540	A
USGS	08116650	1978-02-05	1600	A
USGS	08116650	1978-02-06	1520	A
USGS	08116650	1978-02-07	1340	A
USGS	08116650	1978-02-08	2050	A
USGS	08116650	1978-02-09	4250	A
USGS	08116650	1978-02-10	9890	A
USGS	08116650	1978-02-11	8610	A
USGS	08116650	1978-02-12	6570	A
USGS	08116650	1978-02-13	7780	A
USGS	08116650	1978-02-14	7770	A
USGS	08116650	1978-02-15	6890	A
USGS	08116650	1978-02-16	5150	A
USGS	08116650	1978-02-17	4300	A
USGS	08116650	1978-02-18	5870	A
USGS	08116650	1978-02-19	6180	A
USGS	08116650	1978-02-20	5550	A
USGS	08116650	1978-02-21	4480	A
USGS	08116650	1978-02-22	3740	A
USGS	08116650	1978-02-23	3320	A
USGS	08116650	1978-02-24	3120	A
USGS	08116650	1978-02-25	3080	A
USGS	08116650	1978-02-26	2950	A
USGS	08116650	1978-02-27	2730	A
USGS	08116650	1978-02-28	2400	A
USGS	08116650	1978-03-01	2090	A
USGS	08116650	1978-03-02	1840	A
USGS	08116650	1978-03-03	1650	A
USGS	08116650	1978-03-04	1440	A
USGS	08116650	1978-03-05	1340	A
USGS	08116650	1978-03-06	1270	A
USGS	08116650	1978-03-07	1220	A
USGS	08116650	1978-03-08	1230	A
USGS	08116650	1978-03-09	1260	A
USGS	08116650	1978-03-10	1240	A
USGS	08116650	1978-03-11	7440	A
USGS	08116650	1978-03-12	9530	A
USGS	08116650	1978-03-13	8000	A
USGS	08116650	1978-03-14	6500	A
USGS	08116650	1978-03-15	5100	A
USGS	08116650	1978-03-16	4000	A
USGS	08116650	1978-03-17	3240	A
USGS	08116650	1978-03-18	2780	A
USGS	08116650	1978-03-19	2580	A
USGS	08116650	1978-03-20	2630	A
USGS	08116650	1978-03-21	2970	A
USGS	08116650	1978-03-22	3280	A
USGS	08116650	1978-03-23	3200	A
USGS	08116650	1978-03-24	2520	A
USGS	08116650	1978-03-25	1800	A
USGS	08116650	1978-03-26	1290	A
USGS	08116650	1978-03-27	952	A
USGS	08116650	1978-03-28	735	A
USGS	08116650	1978-03-29	700	A
USGS	08116650	1978-03-30	647	A
USGS	08116650	1978-03-31	623	A
USGS	08116650	1978-04-01	596	A
USGS	08116650	1978-04-02	478	A
USGS	08116650	1978-04-03	459	A
USGS	08116650	1978-04-04	434	A
USGS	08116650	1978-04-05	353	A
USGS	08116650	1978-04-06	332	A
USGS	08116650	1978-04-07	244	A
USGS	08116650	1978-04-08	239	A
USGS	08116650	1978-04-09	223	A
USGS	08116650	1978-04-10	201	A
USGS	08116650	1978-04-11	256	A
USGS	08116650	1978-04-12	305	A
USGS	08116650	1978-04-13	552	A
USGS	08116650	1978-04-14	657	A
USGS	08116650	1978-04-15	639	A
USGS	08116650	1978-04-16	1460	A
USGS	08116650	1978-04-17	1940	A
USGS	08116650	1978-04-18	1580	A
USGS	08116650	1978-04-19	1020	A
USGS	08116650	1978-04-20	648	A
USGS	08116650	1978-04-21	395	A
